	chr9:143602-143751	chr9:143752-143901	chr9:143902-144051	chr9:144052-144201	chr9:144202-144351	chr9:144352-144421	chr9:144422-144501	chr9:144502-144581	chr9:144582-144651	chr9:144652-144801	chr9:144802-144951	chr9:144952-145071	chr9:145072-145101	chr9:145102-145181	chr9:145182-145251	chr9:145252-145361	chr9:145362-145401	chr9:145402-145551	chr9:145552-145581	chr9:145582-145671	chr9:145672-145701	chr9:145702-145801	chr9:145802-145851	chr9:145852-145971	chr9:145972-146001	chr9:146002-146151	chr9:146152-146301	chr9:146302-146361	chr9:146362-146421	chr9:146422-146451	chr9:146452-146571	chr9:146572-146601	chr9:146602-146751	chr9:146752-146901	chr9:146902-147051	chr9:147052-147151	chr9:147152-147201	chr9:147202-147241	chr9:147242-147351	chr9:147352-147471	chr9:147472-147501	chr9:147502-147571	chr9:147572-147651	chr9:147652-147801	chr9:147802-147951	chr9:147952-148011	chr9:148012-148051	chr9:148052-148101	chr9:148102-148251	chr9:148252-148321	chr9:148322-148401	chr9:148402-148521	chr9:148522-148551	chr9:148552-148658	Expression
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003404.1.1fd6b31e-ead4-4fb6-96e7-e6c055ca09bb.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.556021	0.353831	0	0	0	0	0	0	0	0	0	0.189529
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003812.1.3eaee204-4355-40f7-82b3-c8709fa3a29d.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.114738	0.20489	0.0887857	0	0.0836634	0.20489	0.1243	0	0	0	0	0	0	0	0	0	0	0	0.215768	0.40963	0.210008	0.0860538	0	0	0	0	0	0	0.251485
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001008.4.87ad0368-7e23-42e2-862b-00c0d1fef2ce.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0959795	0.580539	0.194329	0	0	0	0	0	0	0.097119	0.576698	0.714872	0	0	0	0	0	0	0	0	0	0.77458
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003696.3.49d57242-0349-4448-9479-911cd2c363c1.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00874725	0.11663	0.104185	0.747473	0.477895	0.231202	0	0	0	0.172507	0.119684	0.174041	0	0	0	0	0	0	0	0.453084	1.46236	0.689236	0.821718	0.262296	0.0163282	0	0.0716441	0.320525	0.404026	0.16321	0.03161	0.545578
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000237.3.279b9afd-b79a-4c0b-b848-c635b99df0f3.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0201535	0.408044	0.399882	0.023254	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.734051
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001012.4.ceb637d9-2ce3-4213-9dcd-4173dd734e28.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.386709	0.535344	0.382901	0	0.277324	0.35403	0.171957	0.35403	0.146332	0	0	0	0	0	0	0	0	0	0	0.849812
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001956.2.98baf052-40a0-482d-b546-3f729875aa39.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.168713	0.132813	0.24595	0.24595	0.24595	0.0180363	0	0	0	0	0	0.390508
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003398.1.428318a7-43f4-48e5-9009-6a279ba6c4eb.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.57408	0.797333	0	0	0	0	0	0	0	0	0	0	0	0	0	0.628754	0.9568	0.835605	0.146709	0	0	0	0	0	0	0	0	0	0.146625
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000831.3.279f4a2c-97fc-4d8a-b4ce-6af8c2361f88.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0372377	0.25523	0.31899	0.126042	0	0	0	0	0.455247	0.404144	0	0	0	0	0	0.296722	1.01466	1.22688	0.829578	0.231345	0	0	0	0	0.153561	1.13375	0.340351	0.244603	0.31899	0.261606	0.0244705	0	0	0.216692	0.31899	0.0999213	0.480454
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000718.3.3cf6cab8-5a06-44c2-b745-b249948e89e2.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.492053	1.39997	0.852362	0.514274	0.130949	0	0	0.349199	0.755085	0.761888	0.746015	0.20317	0	0	0	0	0	0	0	0	0	0.377086
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001901.1.16fe48e6-bb3e-487a-8565-bd4680bfb7cf.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0650935	0.122342	0.12209	0.07547	0.0171694	0.0052829	0.07547	0.07547	0.07547	0.0484266	0.07547	0.130868	0.157381	0.0148292	0	0	0	0	0.0141349	0.07547	0.134851	0.32912	0.549326	0.411039	0.152249	0.045282	0	0	0	0	0	0	0	0.0323276
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003687.3.3ddc9025-2dad-4ae4-abfd-7b9504bedc61.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.181358	0.246129	0.0259083	0	0	0.0673617	0.276701	0	0.101561	0.610909	0.214521	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.715596
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000775.1.0fb1e686-4f1c-4706-b5f2-84ac84a9ffd9.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.13693	0.35114	0.221175	0	0	0	0	0	0.197779	0.497719	0.148622	0	0	0	0	0.01755	0.346749	0.314558	0	0	0.242925
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004905.1.1fb16ad5-9469-4e3d-8b91-c2d692d318b3.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.80167
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004615.1.dc1c3cb6-a39e-4f93-b860-65238212598d.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.628773	0.659773	0.134071	0	0	0	0	0.160874	0.46999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.753108
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001235.5.9288c3da-b959-4677-8b20-db92036ed803.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.383315	0.616944	0.67611	0.546	0.30975	0	0	0	0	0	0.3178	0.597799	0.483	0.0945	0	0	0	0	0	0	0	0.821577
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000177.3.0538648e-28a0-4873-a813-aa0eabeee27b.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.578767
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000221.3.124af268-a818-4305-aa8a-49d899ed859c.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.41555	1.74904	0.170464	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.939948
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003808.1.260e3e1c-de41-442c-b2e6-f3725a4bad2c.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.038076	0.09519	0.09519	0.0650465	0.09519	0.09519	0.0038076	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.135566	0.19025	0.0101536	0	0	0	0	0	0	0	0	0	0.150586
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003806.1.c4b2329a-6de9-492b-b3ba-0bb940a27937.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.045264	0.0943	0.0943	0.0243608	0	0.0498443	0.108444	0.541267	0.717287	0.190162	0.0070725	0	0	0	0	0	0	0	0
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004602.2.39c1560e-774f-4bff-84aa-a2713d387a09.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0273332	0.302278	0.303566	0.0874683	0.38589	0.360164	0	0	0	0	0.105477	0.280413	0	0	0	0	0	0	0.0992263	0.583776	0.414291	0	0	0	0	0	0	0	0	0	0	1
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000246.3.71368893-79b1-4e8f-94b0-a1f322351c50.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0127363	0.631455	0.8877	0.327747	0.178434	0	0	0	0	0	0.17783	0.335201	0.026814	0	0	0	0	0	0	0	0	0.486141
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003813.1.9e057db0-12a8-4506-8d1c-dcb4b250c1de.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.126687	0.23904	0.23904	0.043803	0	0	0	0	0	0	0	0	0	0	0	0.0853214	0.18373	0.302747	0.194382	0.0457892	0	0	0	0	0	0	0	0	0.156352
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000267.2.3b402b99-27cf-4ad9-9499-4a121842b20c.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.241407	0.3695	0.320233	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.244898
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001900.1.2fed605f-5556-495f-a3dc-996f1c618e91.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00344327	0.05272	0.191921	0.228781	0.07908	0.015816	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.174387
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000969.7.0baab4a8-a829-4c43-b8f6-5a3994be9e01.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.296257	1.0773	0.021546	0	0	0	0	0	0	0	0	0	0.636829
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000341.2.b4ef1ce8-bd05-4993-ba65-94b4c3f02ba3.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0947422	0.45843	0.0275058	0	0	0	0	0	0	0	0	0.192541	0.388137	0	0	0	0	0	0	0	0	0	0.942623
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000285.2.88242bde-ac9a-4226-9332-88ef1ce7c006.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.33726	0.5621	0.5621	0.0327892	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.398374
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001022.4.3ac2b187-51fd-4412-820f-81fb8b5a3122.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.765667	1.58643	0.89841	0.246895	0	0	0	0	0.353402	0.325322	0.349851	0.100047	0	0	0	0	0	0	0	0	0.773532
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001888.4.4c779d5c-81a6-4492-a2ab-32ef5f8f70d0.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.87037
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001913.1.5545bcc7-1d10-4b9f-b8ab-ad8d845f8fcc.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.111229	0.676745	1.05447	0.360984	0.35391	0.0442387	0	0	0	0	0	0	0	0.156331
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003679.3.b6f7e119-ff00-43c1-b8c9-a6de8420c8f5.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0836173	0.338059	0.286782	0.170392	0.0134867	0	0	0	0.0215787	0.12074	0.200382	0.20248	0.20248	0.0101215	0	0	0.050575	0.172081	0.154517	0.0802457	0.10115	0.0531037	0	0	0	0	0	0	0	0.728238
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004609.2.33d21ea8-28ff-4f08-83bc-ecd68e8e31f9.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0838632	0.32966	0.213992	0.297273	0.124347	0	0	0	0.0983223	0.306527	0.0208212	0.192016	0.192595	0.0798146	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.751868
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003715.2.f452847b-856b-4b4d-bec4-906e8d705518.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.36962	0.486342	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.564156	0	0	0	0	0	0	0	0	0	0	0.143166
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001014.4.d88042e4-1601-46b6-a41f-552182f8a102.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.272736	0.0766439	0	0	0	0	0	0	0	0	0.0803079	0.62224	0.219811	0.67636	0.596023	0.250218	0	0	0	0	0	0	0.894438
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001246.1.ca6ad4db-8b69-4438-9417-122ebb14df0b.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.227848
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003822.3.476846c8-9a98-404a-a2ae-8e077ecdcc70.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0564163	0.165807	0.197785	0.16876	0.10126	0.0683505	0	0	0	0	0	0	0	0.529954
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003824.4.0d9403d3-7c49-45ef-b733-64b963da6a93.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0421063	0.198307	0.20374	0.0937204	0	0	0	0	0	0	0.221399	0.419711	0.36674	0.10187	0	0	0	0	0	0	0	0.844011
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000229.3.d50d886e-de20-4390-91ea-79449d21afd2.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00820837	0.278336	0.4379	0.394098	0.0671263	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.208682	0.718075	0.492599	0	0	0	0	0	0	0	0.230623	0.397025	0	0	0	0	0	0	0	0	0	0.526393
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000013.3.c56fb850-5356-4ade-95b8-b00dc069d5ee.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.436937
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000348.2.8ffe2ec7-cebe-4b75-9981-ce6939da93e1.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.331183
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004728.1.eff029f0-bac1-4b6d-a8ef-a052fc08bb40.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0907052	0.35493	0.326536	0	0	0	0	0.479162	0.505781	0.0118313	0	0	0	0	0.0366771	0.451947	0.296367	0	0	0	0	0	0	0.31944	0.51229	0.181014	0.35493	0.0887328	0	0	0.00253529	0.281728	0.239579	0	0	0.738481
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001447.1.fc540a64-f107-4a30-90f0-2351f9514fe6.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.222171	0.94391	0.733256	0	0	0	0	0	0	0	0	0	0	0.25431
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000709.3.d00e3808-9f0e-482a-82e8-0b81806ce822.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0408857	0.664937	0.727879	0.64557	0.431723	0.0381467	0	0	0.00461114	0.395411	1.08563	0.632655	0.0134492	0	0	0	0	0	0	0	0	0.549469
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000270.2.7f3322b0-7459-468e-9fb0-8a7f154146ac.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.200795	0.37649	0.37649	0.0909851	0	0.183225	0.491904	0.37649	0.37649	0.0125497	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.353562
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003684.3.6340c768-b60c-43ff-84dd-c55bbe817516.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.256013	0.0457167	0	0	0	0	0	0.184733	0.329239	0.052117	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.536117
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004604.3.2060b949-a0ba-4eb6-9071-42320bc08233.fc.signal	0	0	0	0	0	0.24411	0.465596	0.264611	0.0145737	0	0	0	0	0	0	0	0	0	0	0.0113351	0.501753	0.51026	0.188787	0	0	0	0.222805	0.51026	0.208334	0	0	0	0	0.183667	0.634264	0.254549	0.0867136	0	0	0	0	0	0.526175	1.11914	0.622502	0.0467573	0	0	0	0	0	0	0	0	0.829666
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001508.1.3ff79a1c-fa56-40ee-8e45-af67644a868b.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.226703	0.47895	0.47895	0.06386	0	0.28737	0.47895	0.086211	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.181034
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001467.1.a679e95c-5603-4aa9-a651-5d699227d0bd.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.095736	0.47868	0.0925448	0	0	0	0	0	0	0	0	0	0.319066
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003675.3.ba41b0a8-afb1-412a-b955-efd4cd4011d5.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0660963	0.397577	0.58641	0.322232	0.30688	0.00836945	0	0	0	0	0.10133	0.346837	0.76728	0.583153	0.030688	0	0	0	0	0	0	0.654105
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000238.3.b9dbaad9-2938-4b18-847c-4c3a725caa30.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0836301	0.710733	0.663584	0.296537	0.149699	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.883858
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000980.8.68531edc-00be-43f4-8cc7-5aba8c5c337a.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.59827	0	0	0	0	0	0	0	0	0	0.261743	1.05694	0	0	0	0	0	0	0	0	0	0	0.654404
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000234.3.28974330-5516-4453-9680-5e36e5a6f76f.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0422981	0.494734	0.218944	0.202492	0.25379	0.218892	0.0865159	0	0	0	0	0.280015	0.7056	0.397599	0.085654	0	0	0	0	0	0	0	0.518598
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001044.7.98dee4c6-4d34-480a-a6be-9b7ab769fa23.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.630303
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000222.3.66a40f9f-6ca2-4937-819f-50fcd48c0ff1.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.151951	0.408289	0.500996	0.372873	0.088849	0	0	0	0	0.0469079	0.330841	0.3864	0.0849947	0	0	0	0	0	0	0	0	0	0.948633
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001936.1.93858f63-89ca-4fc1-b09c-156027aebe3c.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0554136	0.302256	0.25188	0.044079	0	0	0	0	0	0	0	0.256994
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000808.1.461b697a-4c20-47a7-8de2-3fc5af949e79.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02492	0.19936	0	0	0	0	0	0	0.140383	0.284919	0.228018	0.152012	0.1246	0.0158582	0	0	0	0	0.238401	0.434377	0.7474	0.510715	0.039872	0	0	0	0	0	0	0.271028
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001488.1.ed526ba9-6db4-41ed-9033-78c197f98a7a.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.465314	0.620702	0	0	0	0	0	0	0	0	0	0.298182
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001904.1.157e52bc-84ef-4d37-b10e-cb4efc6ff94d.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.243081	0.50996	0.242231	0	0	0	0	0	0	0	0	0	0	0	0	0.120205	0.586366	0.694545	0.00849933	0	0	0	0	0	0	0	0	0	0.150369
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004641.3.8f2205e1-b664-4bca-ad51-53d7ed5a7d3c.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.103857	0.13463	0.13463	0.0646449	0.26939	0.26939	0.26939	0.113141	0	0	0	0.0619307	0.611478	0.659956	0.356924	0.175058	0.116679	0.13463	0.170552	0.275624	0.0844278	0	0	0	0	0	0	0.0846246	0.22724	0.471405	0.158008	0	0	0	0	0	0	0	0	0	0.855721
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000304.2.95eca80c-cf92-4d7c-b119-29df47c015c5.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.405172
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000231.3.56cd85a8-5ca2-4de0-a140-ece4da1de9d3.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.358104	1.38271	0.821409	0.070648	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.693901
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003825.5.a2132ec8-5019-4f71-b6df-20615bc02f27.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.665302	0.352971	0.167379	0	0	0	0	0	0	0	0	0	0	0	0	0	0.267445	1.5111	0.624492	0.414817	0.354776	0.21832	0.0087328	0	0	0	0	0	1
