	chr9:143602-143751	chr9:143752-143901	chr9:143902-144051	chr9:144052-144121	chr9:144122-144201	chr9:144202-144351	chr9:144352-144441	chr9:144442-144501	chr9:144502-144611	chr9:144612-144651	chr9:144652-144701	chr9:144702-144801	chr9:144802-144951	chr9:144952-145081	chr9:145082-145101	chr9:145102-145181	chr9:145182-145251	chr9:145252-145371	chr9:145372-145401	chr9:145402-145521	chr9:145522-145551	chr9:145552-145701	chr9:145702-145781	chr9:145782-145851	chr9:145852-145901	chr9:145902-145961	chr9:145962-146001	chr9:146002-146151	chr9:146152-146301	chr9:146302-146401	chr9:146402-146451	chr9:146452-146601	chr9:146602-146751	chr9:146752-146851	chr9:146852-146901	chr9:146902-147051	chr9:147052-147151	chr9:147152-147201	chr9:147202-147281	chr9:147282-147351	chr9:147352-147461	chr9:147462-147501	chr9:147502-147601	chr9:147602-147651	chr9:147652-147801	chr9:147802-147951	chr9:147952-148011	chr9:148012-148051	chr9:148052-148101	chr9:148102-148151	chr9:148152-148251	chr9:148252-148281	chr9:148282-148321	chr9:148322-148401	chr9:148402-148501	chr9:148502-148551	chr9:148552-148601	chr9:148602-148658	Expression
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001003.4.764910b8-acca-40a8-a519-921f972f38d0.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0.0270017	0.149548	0	0.301867	0.48622	0.102643	0	0	0	0	0.0587286	0.16201	0.149049	0	0	0.0583236	0.0982861	0	0	0	0.0939658	0.539708	0.842832	1.44569	0.904396	0.110205	0	0	0	0	0.204216	0.32421	0.722867	0.490535	0.675263	0.482122	0.0712844	0	0	0	0	0	0	0	0	0	0.894828
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004635.3.ad2e7f02-8a5b-4f8f-8fa0-495c5d602f92.fc.signal	0	0	0	0	0	0	0.0733532	0.15353	0.100492	0	0	0	0	0	0.291802	0.61426	0.76794	0.213698	0	0	0	0	0	0	0	0	0	0.239567	0.993121	0.91376	0.30721	0.0266179	0	0.122824	0.211928	0.236503	0.316421	0.30721	0.0268715	0	0	0	0.201186	0.30721	0.372692	0.690059	0.335315	0	0	0	0	0	0	0	0	0	0	0	0.547829
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003693.3.00bffcc7-6bdd-4dff-a3af-f0bc3467ff95.fc.signal	0	0	0	0	0	0	0.025116	0.0820755	0.16146	0.0928395	0.08073	0.0024219	0	0	0	0	0.166008	0.24206	0.22594	0.0766935	0.08073	0.094185	0.16146	0.16952	0.290519	0.32279	0.554804	0.89039	1.15994	0.560884	0.256643	0.245333	0.90222	0.850602	0.879648	1.11691	0.727914	0.36477	0.243103	0.08073	0.0374294	0	0.141241	0.629483	1.18253	1.56398	1.51586	1.00071	0.519704	0.132363	0.11948	0.16146	0.379301	0.466086	0.427739	0.224328	0.153387	0.0892279	0.642952
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001957.2.5bc96241-954a-4559-a55b-8ed7178f6f2d.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.105264	0.199722	0.12489	0.0301817	0	0.0715719	0.24961	0.114144	0	0	0	0	0.506717	0.400641	0	0.0491234	0.706457	0.889931	1.47031	1.48779	1.20199	0.63408	0.0858109	0	0	0	0.252172	1.19572	2.77841	1.61119	1.33555	0.736369	0.199722	0	0	0.04163	0.212237	0.639654	0.540458	0.0224802	0	0	0.350573
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001962.2.f53f759d-3946-4452-bfdb-d2f97d37ca2c.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.002545	0.1018	0.106891	0.373197	0.459347	0.286283	0.0858029	0	0	0	0.0190029	0.20361	0.246366	0.20361	0.127594	0.20361	0.0936583	0.484536	1.71202	1.42398	0.77358	0.396981	0.0698057	0	0	0.0366418	0.759327	1.93051	2.29626	1.22142	0.745585	0.594402	0.384729	0.069224	0	0.053445	0.189611	0.20361	0.0814408	0	0	0.315103
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001025.7.262bd7c5-c486-496a-a8c6-308bf4207448.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.514492	0.19134	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.561264	1.18615	2.73369	1.42849	0	0	0	0	0	0	0	0	0	0	0	0	0.674129
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003678.3.fc6fd65f-c644-42f3-9ab2-6582bf7f6378.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0112228	0.12826	0.12826	0.12826	0.0416845	0.0649851	0.106028	0	0	0	0	0.0102608	0.207775	0.368467	0.398863	0.394966	0.221241	0.12826	0.008162	0	0.0808038	0.156475	0.236845	0.285778	0.134786	0	0	0	0	0	0	0	0	0	0	0	0.716094
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001918.1.fbe063d6-2cc4-4e86-b2d8-a5dbab869596.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.55054	1.80494	1.34839	0	0	0	0.807832	0	0.125452	1.23355	1.28228	0.522662	1.63765	0.0261357	0	0	0	0	0	0	0	0	0	0	0.112977
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000332.2.c9c514ac-1a99-4191-b0b0-7e14f38ebc7a.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.602653	0.62343	0.241581	0	0	0	0	0.1933	0.563178	0.174597	0	0	0.0290995	0.31178	0.31178	0.0956125	0	0	0	0	0.0283436	0.31178	0.31178	0.667146	1.80807	1.14928	0	0	0	0	0	0	0	0	0	0	0	0	0.348328
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001907.1.9f5e6354-a818-4c74-a982-f5d683781afe.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0247926	0.289991	0.28841	0.0850032	0	0	0	0	0	0	0	0	0	0.138133	0.570156	0.102713	0	0	0	0.135232	0.17709	0.148756	0.61618	1.67981	1.37879	1.11551	0.562223	0.0070836	0	0	0	0	0	0	0	0	0	0.265483
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000303.2.0092e1bc-1a95-46f7-a164-5f4453e07465.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.122159	0.581969	0.945994	0.323332	0	0	0	0	0	0	0	0	0	0	0	0	0.208642
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001375.1.29ce8c5d-9504-4651-b3bc-ff7eb9a8a6d8.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.998684	1.46452	0.220852	0	0	0	0	0	0	0	0	0	0	0	0	0	0.281127	1.45118	0.982566	0.207467	0	0	0	0	0	0	0	0	0	0	0	0.187625
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000084.3.05fcdabc-d11f-4f6c-af26-2868c8125e10.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.082595	0.82595	0.996617	0.820444	0	0	0	0	0	0	0	0	0	0	0	0	0.563574
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000949.6.eabfbabf-0398-4a54-beef-06d14e082ca4.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.633961	0.50392	0	0	0	0	0	0	0	0	0	0	0	0	0.540629
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001447.1.2d82798a-f83d-476e-85d2-c494f324979a.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.25821	0.387315	0	0	0	0	0	0	0	0	0	0	0	0.428039	0.81526	1.2991	2.78979	1.51373	0	0	0	0	0	0	0	0	0	0	0	0	0.25431
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000016.3.1c0d18ed-c4d2-41ac-9e17-5a303f7f990f.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0951673	1.01965	1.01965	0.108763	0	0	0	0	0	0	0.0305895	2.50834	3.7727	1.48869	0	0	0	0	0	0	0	0	0	0	0	0	0.541818
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003694.3.fc8c8322-ec2a-42ca-96d8-185645c9908f.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.148671	0.14174	0	0	0.056694	0.172448	0.478255	0.777534	0.330762	0.075592	0.0403159	0.94268	0.742926	0.659711	1.27408	1.04538	0.344053	0.0555129	0	0	0.0259847	0.366724	0.87902	0.790804	0.650298	1.02241	0.770276	0.275987	0	0.037796	0.09449	0.174815	0.174815	0.0604736	0	0	0	0.741998
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001892.4.f92b9e80-4bf7-4519-837e-1a5c78d2d2b2.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.725683	0	0	0	0	0	0	0	0	0	0	0	0	0	0.837726
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004616.1.5fc2101e-b79e-4aed-9fe2-994fb8efbe2d.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.529605	0.885013	0.387988	0.0886676	0	0	0.11292	0.171273	0.02842	0	0	0	0.114813	0.550105	0.919764	0.651206	0.409098	0.127874	0	0	0	0	0	0.00833653	0.166726	0.187565	0.11368	0.068208	0	0	0	0	0	0	0	0	0	0.687364
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001963.2.a69914d6-c947-4064-9120-21fa14734e92.fc.signal	0	0	0	0	0	0	0.0376419	0.279272	0.321259	0.132401	0	0	0	0	0.008687	0.117219	0.267896	0.243804	0.08687	0.00506742	0.0550177	0.665691	0.574131	0.343597	0.116367	0.0839743	0	0.137172	0.360046	0.165786	0	0.0283775	0.148723	0.116364	0.520963	1.7366	1.26684	0.529675	0.104218	0	0.0276405	0.164989	0.771915	1.76961	1.75338	0.994481	0.820521	0.520951	0.204914	0.0156366	0	0	0	0	0	0	0	0.00152404	0.34169
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000309.2.693ad392-d054-4c78-9766-792a524f6764.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0583527	0.6733	0.644444	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.20199	1.17155	1.46331	0.166081	0	0	0	0	0	0	0	0	0	0	0	0	0.171674
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000964.7.31304b6b-0e3c-47a2-858e-e0febf9013fe.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.5789	1.30933	0	0	0	0	0	0	0	0	0	0	0	0	0.557377
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000866.3.8ab33063-999a-4988-84dd-a334b327781d.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.400845	0.2011	0	0	0	0.338685	0.417784	1.97773	1.40854	0.378216	0.005644	0.684973	1.10646	1.44526	0.705676	1.54682	1.50727	0.529292	0.2822	0.0384818	0.3528	0.934336	2.07389	4.40514	2.98263	3.76831	1.12911	0.016932	0	0	0	0	0	0.827044	0.965324	0.383864	0.039607	0.455912
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001021.4.b0114014-a1df-4014-b792-073b6721f8fd.fc.signal	0	0	0	0	0	0	0.0476529	0.211885	0.239502	0.0650973	0	0	0	0	0	0.191463	0.30634	0.076585	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.378248	1.09943	1.128	0.920236	0.263388	0.00382925	0	0	0	0.015317	0.667654	1.04943	1.44041	1.70483	0.926412	0.0704582	0	0	0	0	0	0	0	0	0	0.817746
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000683.3.73cca5f1-3898-4daf-996d-381eabe2e655.fc.signal	0	0	0	0	0	0	0.091546	0.224506	0.228271	0.13078	0.0313872	0	0	0	0	0	0	0	0	0	0.0697493	0.546654	0.635911	0.308267	0.0863148	0	0	0.0662619	1.00002	0.966456	0.185708	0.0148217	0.131651	0.762437	1.2529	2.0394	1.75122	0.716664	0.269729	0	0	0	0.277252	1.11424	1.36287	1.06105	1.18137	0.801017	0.530957	0.193553	0	0	0	0.112798	0.26156	0.227557	0.13078	0.071126	0.358847
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000160.3.993737f8-5756-4ad4-ba82-616379757fdf.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.131093	0.78656	0.2458	0	0	0	0	0	0.382793	0.78656	0.110118	0	0	0	0	0	0	0	0	0	0	0.117984	1.58113	2.72172	1.58526	0.0367061	0	0	0	0	0	0	0	0	0	0	0	0	0.471503
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000290.2.87138227-2f20-4f69-8c58-63c9bb6aa67e.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.154042	1.01668	1.73748	1.42536	0.316301	0	0	0	0	0	0	0	0	0	0	0	0	0.317568
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004618.1.209b7d40-2aaf-4f0d-9a2f-e178d8a84b13.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.126077	0.491849	0.181298	0	0	0	0.168082	0.815865	0.12762	0	0	0.201757	0.351556	0.413038	0.825567	0.187349	0.0240283	0.0913077	0.014417	0.466802	0.741487	0.687215	0.420654	0.0774914	0	0	0	0.0389259	0.273707	0.37652	0.377469	0.581097	0.00360425	0	0	0	0	0	0	0	0	0	0	0.791384
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003806.1.ca0477cb-21d8-4e11-a363-fca55b28eb49.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.265982	0.195653	0.262381	0.15047	0.38387	0.30112	0.438607	0.829039	0.426052	0	0	0.111385	0.680458	0.716634	0.214786	0.328171	0.692483	0.639848	0.408654	0.0725057	0.15047	0.44109	0.659398	1.77131	2.08358	1.04884	0.233323	0.114357	0	0	0	0	0	0	0	0	0	0
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001997.1.1f6ac71d-93cf-4d13-a14c-23ecb52e3983.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0173586	0.28931	0.28931	0.0925792	0	0	0.190942	0.592475	0.726158	0.57861	0.111865	0.219876	0.514965	0.584396	0.717479	0.587291	0.28931	0.115724	0	0	0	0.0318241	0.324026	1.68556	0.885229	0	0	0	0	0	0	0	0	0	0	0	0	0.562347
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001027.7.dcf25794-5ac8-4a6d-9033-a30e1a31178f.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.173131	1.73132	1.89163	0.301377	0	0	0	0	0	0	0	0	0	0	0	0	0.466165
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001955.3.f92185be-1c43-4aca-8ad8-6624fd4fe491.fc.signal	0	0	0	0	0	0	0.0318028	0.129754	0.22897	0.1288	0.0961716	0	0	0.022898	0.11449	0.173161	0.22897	0.0887294	0	0	0.240423	0.636546	0.409289	0.0278047	0	0	0	0.196916	0.61441	0.771635	0.377804	0.074797	0.303009	0.659441	0.677757	0.896875	1.15757	0.794554	0.457947	0.127573	0.00624491	0.337737	1.08654	2.2143	2.21048	1.20682	0.851049	0.603915	0.412152	0.105329	0	0	0.103041	0.207505	0.549536	0.538086	0.45795	0.208888	0.273756
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000008.3.248d0803-44a8-4240-ab7f-e2ff74839d74.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0729413	0.6436	0.6436	0.617856	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.494208
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000666.1.5711d167-820d-45fb-b803-6acb7e7ac244.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.227003	1.49541	1.4981	0.758982	0.178481	0.923572	0.246932	0.11958	1.63793	1.82202	1.29965	0.474392	0	0.00236355	0.331446	0.566619	1.59069	1.86105	2.19031	0.901047	0.181955	0	0	0	0	0.227442	0.968197	0.909706	0.0883966	0	0	0.540541
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000882.3.2b000990-d916-4c2c-9564-48426bfd189e.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.94555	1.89112	0	0	0	0	0	0	0.850957	0.850957	0	0	0	0	0.436388	1.16735	3.25123	3.86218	2.5021	2.05478	1.09097	1.09097	0.327291	0	0	0	0	0	0	0	0	0.556604
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003830.4.d292671f-acdf-4c3d-a0bd-85566c15af43.fc.signal	0	0	0	0	0	0	0.0818013	0.200193	0.37326	0.19374	0.18599	0	0	0	0	0	0	0	0	0	0	0.320255	0.72869	0.556162	0.259564	0.19374	0.38734	0.564265	0.955469	0.896693	0.445459	0.231163	0.307319	0.153055	0.247948	0.498409	0.455744	0.258982	0.0944482	0	0	0	0.0406854	0.542329	1.31573	2.14078	2.19503	1.73827	1.14269	0.402877	0.19374	0.154992	0	0	0	0	0	0	1
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000232.3.deeb1740-ff27-48b5-993b-e759c8aa7550.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.643903	1.43342	2.21714	2.67049	2.14573	0.607201	0.192827	0	0	0	0	0.0440748	0.848773	1.29375	0.636576	0.183645	0	0	0	0	0	0	0	0	0	0	0.426848
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000250.2.07db7868-f10a-4d85-bd5f-aa9358240c1f.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.25495	0.330415	0.420668	0.30594	0.263108	0	0	0.401801	0.632276	0.30594	0.0489504	0	0	0	0	0	0	0	0	0	0	0	0	0.299821	0.834196	0.320217	0	0	0	0	0	0	0	0	0	0	0	0	0.237785
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000247.3.d48138c2-a252-44ae-9d3c-40d754a464fb.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.143982	0.408506	1.44528	2.25621	2.33377	0.862368	0.542308	0.049548	0	0.081146	0.364535	1.5304	3.53205	4.01886	2.1667	0.612447	0.363382	0.269654	0.012484	0	0	0	0	0	0	0	0.594545
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001893.4.3dc85d16-267c-45c2-b26d-1a0b479796ac.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.724232
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000001.4.8f91a2fb-7003-480a-b893-926d784b78c7.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.365626	0.50184	0.50184	0.142188	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.762797	0.951213	0.47173	0	0	0	0	0	0.014736	0.07368	0.624419	1.1347	0.120352	0	0	0	0	0	0	0	0	0	0	0	0.501567
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00002076.1.7e792a01-04c2-4297-a3a4-2a7110dfb8d8.fc.signal	0	0	0	0	0	0	0.018746	0.18746	0.120997	0	0	0	0	0	0	0.38418	0.5622	0.0718282	0	0	0	0.104978	0.131222	0	0	0	0	0.108681	0.209707	0	0	0	0.298548	0.176193	0.479708	0.745759	0.337276	0.389744	0.37473	0.101726	0	0	0.277342	0.767204	1.47355	0.851969	1.20555	0.730747	0.0599834	0	0	0	0	0	0	0	0	0	0.836032
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000864.3.807b95cf-3868-4ccf-8959-450b4ce9bd14.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.007555	0.463373	1.55716	0.929138	0.0518057	0	0	0	0	1.65787	1.59241	0	0.0141027	1.57396	1.28717	0.809768	0.680909	1.75558	0.876252	0	0	0	0	0	0	1.6539	1.53094	1.813	1.26904	0.308236	0	0	0	0.793145	1.46547	0.921576	0.072528	0	0	0.870769
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004641.3.f283db42-039d-42b0-abf6-5e11b1f7b362.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0176398	0.20847	0.20847	0.20847	0.0156353	0	0	0.104244	0.489367	0.586509	0.41708	0.116763	0	0	0	0.294725	0.594274	0.20847	0.0319654	0	0.168861	0.173983	0.248661	0.55884	0.41708	0.169433	0	0	0	0.0813033	0.48376	1.62788	1.31096	0.0382195	0	0	0	0	0	0	0	0	0	0	0	0.855721
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001006.4.732d1f82-feba-4a67-aa61-d02368a35bbb.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.17526	0.308312	0.20447	0.0323744	0	0.284777	0.206957	0	0	0	0	0	0	0	0	0	0	0	0.560096	1.79071	1.05279	0.760438	0.40117	0.032131	0	0	0	0.26984	1.88745	2.18049	1.06642	0.592811	0	0	0	0	0	0	0	0	0	0	0.939007
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001022.4.e3ed522f-2c41-4dc2-8732-fe32436313bd.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1791	0.150908	0.199	0.142617	0	0	0	0	0	0	0	0	0.1791	0	0	0.0451067	0.133993	0.03781	0.78394	1.37334	0.577121	0.16318	0	0	0	0	0	0.05572	0.160527	0.669888	1.5918	1.00976	0.10746	0	0	0	0	0	0	0	0	0	0.773532
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000261.2.20c90732-f1ce-4c90-b4ad-94c2dcd3076f.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0400279	0.46186	0.46186	0.341776	0	0	0.566481	1.41624	0.692725	0.0554232	0	0	0	0	0	0	0	0	0	0	0	0.577256	1.4224	2.07204	0.763523	0	0	0	0	0	0	0	0	0	0	0	0	0.416031
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000270.2.a5df10b9-ca14-4e65-b2a1-c605818b459b.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.94797	0.646746	0	0	0	0	0	0	0	0	0	0	0	0	0.353562
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000734.3.ffba017b-0023-4eb4-8b81-e7126e673308.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.583938	0.253139	0	0	0	0.915039	2.92041	0.600052	0.292586	0	1.06883	0.81256	5.79518	5.08512	0.502553	0	0.414994	0.134859	0.74993	0.48	0.990073	0	0	0	0	0	0.168736	1.42506	1.09056	0.575656	1.00626	0.515668	0.0900264	0	0	0	0.421948	0.642169	1.1926	0.52502	0	0	0.368056
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004606.2.5d173747-d877-4237-a9b2-01437c36f68b.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00578775	0.23151	0.260835	0.295175	0.135599	0	0	0.17942	0.146623	0.54955	0.215304	0	0.0108038	0.344178	0.0625123	1.35225	0.952407	0.442219	0.106495	0	0	0	0	0.175948	0.463098	1.74592	1.54017	2.39657	0.966744	0.22225	0.23151	0.0601926	0	0.445657	0.442763	0	0	0	0	0.738086
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001467.1.1c2dbbd8-e506-4239-944f-76f68d1c1b78.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.246934	0.686879	0.219923	0	0	0	0	0	0	0	0	0	0	0	0.192915	0.656002	1.41999	1.99363	0.825774	0	0	0	0	0	0	0	0	0	0	0	0	0.319066
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001887.4.8d92c560-11be-4c39-83b5-4989c5ac9c68.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.79536	4.16523	0.502681	0	0	0	0	0	0	0	0	0	0	0	0	0.7073
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001902.1.a7b50190-d657-4fdf-9077-238ae0258fec.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.024405	0.19524	0.18743	0.177668	0	0	0	0	0	0.0403496	0.380585	0.39034	0.156168	0	0	0.126906	0.448914	0.58557	0.545224	0.704016	0.364329	0.19524	0.164002	0	0	0	0	0	0	0	0	0	0.189409
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003686.3.17631993-4bed-42bb-94e8-db02b030412c.fc.signal	0	0	0	0	0	0	0	0.00244	0.140974	0.14629	0.14629	0.0614473	0	0	0	0	0.145282	0.2195	0.2195	0.158513	0.2195	0.276511	0.23043	0.118098	0.179988	0.14629	0.299944	0.495056	0.341888	0.147022	0.0775854	0.057584	0.120473	0.214347	0.662816	0.825745	0.566984	0.2195	0.136273	0	0.0611931	0.224982	0.436013	0.724269	0.669631	0.769158	0.638913	0.475525	0.155068	0.137519	0.0739309	0.134108	0.228585	0.29259	0.219493	0.106793	0	0	0.687451
