	chr9:143602-143751	chr9:143752-143901	chr9:143902-144051	chr9:144052-144201	chr9:144202-144351	chr9:144352-144391	chr9:144392-144501	chr9:144502-144581	chr9:144582-144651	chr9:144652-144681	chr9:144682-144801	chr9:144802-144951	chr9:144952-145071	chr9:145072-145101	chr9:145102-145181	chr9:145182-145251	chr9:145252-145351	chr9:145352-145401	chr9:145402-145551	chr9:145552-145651	chr9:145652-145701	chr9:145702-145751	chr9:145752-145851	chr9:145852-145901	chr9:145902-145961	chr9:145962-146001	chr9:146002-146041	chr9:146042-146151	chr9:146152-146301	chr9:146302-146451	chr9:146452-146551	chr9:146552-146601	chr9:146602-146751	chr9:146752-146901	chr9:146902-147051	chr9:147052-147201	chr9:147202-147251	chr9:147252-147351	chr9:147352-147451	chr9:147452-147471	chr9:147472-147501	chr9:147502-147601	chr9:147602-147651	chr9:147652-147801	chr9:147802-147951	chr9:147952-148041	chr9:148042-148101	chr9:148102-148131	chr9:148132-148251	chr9:148252-148401	chr9:148402-148551	chr9:148552-148658	Expression
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001963.2.01ad782d-8f43-4114-af5f-5d6c1d4f4606.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00487008	0.111907	0.0905835	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.34169
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004713.2.dc7d36a0-32c9-47d0-9c59-4029c2bb7b08.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.224265	0.44853	0.44853	0.0224265	0	0	0	0	0	0.391716	0.523285	0.0179412	0	0.158481	0.59505	0.173432	0	0	0	0	0	0	0	0.358824	0.343873	0.029902	0.44853	0.411152	0	0	0	0	0	0.467298
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001962.2.f1bbfa0c-b731-40d3-bbd9-e1d76ee29506.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01881	0.119108	0.20884	0.158757	0.0487667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.129511	0.20884	0.101656	0	0	0	0	0	0	0	0	0.315103
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004614.1.f70f08d5-c239-488a-9fd2-9ee11b8ea04b.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.263646	0.0270636	0	0	0	0	0	0	0	0	0.0571064	0.38387	0.120243	0.0968471	0	0	0	0	0	0	0.694512
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000285.2.85a96e1e-f494-4c3e-a824-04d541378479.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.398374
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000718.3.5e75e9ad-e9d2-4508-9566-bf664ca87cc0.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.232317	0.425405	0.042031	0	0	0	0	0	0.377086
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001044.7.e0ba87df-93d1-418d-8f45-e1c64bd56fa6.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.168545	0.22177	0.138976	0	0	0	0	0	0	0	0	0.630303
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000283.2.5a818d1d-f31a-48e5-84a3-4f1540a4a17a.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.22113	0.3645	0.105705	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.381148
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000247.3.96896d79-5432-47b0-a6c8-5120fe89ada5.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0889206	0.560204	0.462769	0.045496	0	0	0	0	0	0.011166	0.492104	0.721804	0.342082	0.00687133	0	0	0	0	0	0.594545
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001893.4.4164b172-b072-474a-8b05-6452f6b50d11.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.724232
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001306.1.5b385507-1210-4ce0-bdfa-47de98de2809.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.269084
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000785.3.bb469116-b83f-4e03-b892-3658840d31c7.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.987235	1.05025	0.871708	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.525125	1.05025	1.05025	1.12726	0.238057	0	0	0	0	0	0	0	0.474403
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000261.2.5b9a3db5-db58-4b20-b862-dbfb969c1ea9.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.134841	0.44947	0.44947	0.0479435	0	0	0	0	0	0	0	0	0.416031
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004884.1.4a1d8421-a3b2-4222-98f9-a6a8de88d6d4.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.846763	0.98789	0.098789	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.776727
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003810.1.54011ce0-e2f9-4c5b-a8cb-91d5a4005b09.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.230776	0.26943	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.398262
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001907.1.b966e498-d9a0-444f-86dc-2c73303063dc.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.164628	0.0789619	0	0	0	0	0	0	0	0	0	0	0	0	0	0.20075	0.0428554	0	0	0	0	0	0	0	0.265483
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000964.7.d2d5e859-5f7e-4ba2-9ab4-45b7bd789552.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.18045	0.50125	0.123642	0	0	0	0	0	0	0	0.557377
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004602.2.8c1b88ed-9dd7-47b3-9254-5ee4e7dfb879.fc.signal	0	0	0	0	0	0	0.192777	0.310643	0.086935	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0069548	0.176765	0.34755	0.34755	0.121695	0	0	0	0.0591158	0.286183	0.0417288	0.169142	0.17841	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000225.3.dc192ce6-d2cc-4825-bd44-c239ac36948f.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0724607	0.5302	0.157293	0	0	0	0	0	0	0	0.063624	0.539099	1.33623	0.636322	0.00441833	0	0	0	0	0	0.444593
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000152.3.0906ba9e-a21c-4f9c-ad41-4d1d8cef3196.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.367906
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003817.1.2d7fdd0a-6f8f-476a-bfea-126f0762ae2f.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0856539	0.0966787	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0237415	0.12721	0.0522902	0	0	0	0	0	0	0.285057
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001904.1.0acd5931-0b73-476b-8e24-3d3f33e51c4f.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.266141	0.206983	0	0	0	0.218847	0.254342	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.150369
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003715.2.77d0951a-133c-4686-8405-aa8093c5992e.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.480675	0.48553	0.301029	0	0	0	0	0	0	0	0.459635	0.184501	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.143166
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003827.1.b1de3550-d0dc-4d1f-9668-59472acd9883.fc.signal	0	0	0	0	0	0	0.036855	0.23166	0.157198	0	0	0	0	0	0	0	0	0	0	0.0127413	0.215444	0.23166	0.0996138	0	0	0	0	0	0.0594594	0.164479	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0988416	0.125096	0	0.4625
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004606.2.ab229d27-fab9-498a-94c4-1828601ac534.fc.signal	0	0	0	0	0	0	0.0777896	0.32291	0.177597	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0774966	0.388566	0.158224	0	0	0	0	0	0.0306755	0.16145	0.17652	0.494936	0.317537	0	0	0	0	0	0	0.738086
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004641.3.6bdfceff-da00-46c6-af8d-4738c1100d68.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0.0293946	0.18565	0.18565	0.482579	0.419439	0.37117	0.0470183	0	0	0	0	0	0	0	0	0.14852	0.324172	0.317988	0.126242	0	0.0866367	0.182699	0.172977	0.404587	0.241324	0.18565	0.089112	0	0	0	0.115103	0.204202	0.240069	0.123767	0	0	0	0	0	0	0.855721
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000704.1.628e8f03-244a-44fd-bd70-84ed6d6eff82.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.901019	0.0932093	0.447387	0.443237	0.310742	0	0	0	0	0	0	0	0.167758	0.548823	0	0	0	0	0	0	0.540984
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000347.2.60ebcc77-d63b-4671-83a5-b16a7df330d3.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0484245	0.32283	0.202307	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.6575
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004607.2.e413ffcf-e079-4615-8c2e-2d70941b24fa.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.120558	0.22502	0.437847	0.382971	0.0736743	0	0	0	0	0	0	0	0.653129
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00002058.1.1ab14ae8-0dbb-450f-8b35-57be9ec93c65.fc.signal	0	0	0	0	0	0.061752	0.30876	0.30876	0.00882171	0	0	0	0	0.2573	0.30876	0.30876	0.07719	0	0	0	0	0	0	0	0	0	0	0.931823	0.963255	0	0	0	0.0123504	0.30876	0.0905696	0	0	0	0	0	0	0.0216132	0.30876	0.778025	0.751322	0	0	0	0	0	0	0	0.924528
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001548.1.c74b881b-15af-4696-825e-ea9cae30401d.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.365805
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000226.3.2fab969c-48f4-4b84-972e-99f85803f009.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.119368	0.62285	0.324585	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.740688
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000942.6.74873598-9018-4803-a8ce-54f43ecccce7.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.3313	1.6731	1.14449	0	0	0	0	0	0	0	0.882143
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000231.3.884166bc-f176-439f-ae9a-24aaf283ecaf.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0945035	0.526579	0.359789	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.693901
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000341.2.1336f5ff-9ca0-4ebb-bcdd-719a4429b6e5.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.942623
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001889.4.7866bc38-19c8-460a-b9f2-0b2f5c3d0dca.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.972093
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003695.3.bdb135f7-e7e7-45ee-919a-f8d9bc37c43a.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.073885	0.221655	0	0	0	0	0	0	0	0	0.133978	0.0137919	0.118216	0.14777	0.088662	0	0	0	0	0.579383
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000101.3.15b5016e-771a-4791-960d-6d40861428f9.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.296417
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001471.1.ec8a676e-9e5b-4b67-aeab-fd46162c4925.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.261551
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000774.3.2555c044-a169-434c-aa5a-cdb2619e5c02.fc.signal	0	0	0	0	0	0.177521	0.78898	0.749531	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.446686
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000867.3.ef0aafb4-8ce3-4a7b-bdfa-22cac3f90888.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.127446	0.277968	0.260988	0.15139	0.0432376	0.30884	0.30884	0.210011	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.177071	0.245015	0	0	0	0	0	0	0	0.492857
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003825.5.da4bf662-fef1-4043-a7b2-c71c32b5538b.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0852853	0.37905	0.37905	0.104238	0.174358	0.287444	0.478548	0.398002	0.273947	0.529402	0	0	0	0.241328	0.259017	0.257754	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.141511	0.237537	0	1
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001482.1.8c4244d0-5361-46da-a0c9-f79a1df913da.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.192118	0.372935	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.193642
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000277.2.3a939b8c-d3c6-4c38-aca2-ff9bdbaa645d.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.251627	0.259923	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.261194
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000238.3.86299bdf-bbf6-4373-ba38-f36088dd35b0.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.183295	0.22353	0.408772	0.34565	0.130778	0.0240059	0.0334801	0.18951	0.319609	0.443494	0.0316674	0	0	0	0.883858
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000330.2.99988f24-e828-40c1-95dd-f8807babb062.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.29107	0.792342	0.0359396	0	0	0	0	0	0	0.401114
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003682.3.7f811740-bea6-414e-8ffe-06e6eae70d47.fc.signal	0	0	0	0	0	0	0.0955979	0.21682	0.147128	0.10841	0.0162615	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.84204
