	chr5:179835385-179835444	chr5:179835445-179835534	chr5:179835535-179835684	chr5:179835685-179835834	chr5:179835835-179835984	chr5:179835985-179836034	chr5:179836035-179836134	chr5:179836135-179836284	chr5:179836285-179836434	chr5:179836435-179836584	chr5:179836585-179836734	chr5:179836735-179836884	chr5:179836885-179837034	chr5:179837035-179837184	chr5:179837185-179837334	chr5:179837335-179837484	chr5:179837485-179837634	chr5:179837635-179837784	chr5:179837785-179837934	chr5:179837935-179838084	chr5:179838085-179838234	chr5:179838235-179838384	chr5:179838385-179838534	chr5:179838535-179838684	chr5:179838685-179838834	chr5:179838835-179838984	chr5:179838985-179839134	chr5:179839135-179839284	chr5:179839285-179839434	chr5:179839435-179839584	chr5:179839585-179839734	chr5:179839735-179839884	chr5:179839885-179840034	chr5:179840035-179840184	chr5:179840185-179840334	chr5:179840335-179840484	chr5:179840485-179840634	chr5:179840635-179840784	chr5:179840785-179840934	chr5:179840935-179841084	chr5:179841085-179841234	chr5:179841235-179841384	chr5:179841385-179841534	chr5:179841535-179841684	chr5:179841685-179841834	chr5:179841835-179841984	chr5:179841985-179842134	chr5:179842135-179842284	chr5:179842285-179842434	chr5:179842435-179842584	chr5:179842585-179842734	chr5:179842735-179842884	chr5:179842885-179843034	chr5:179843035-179843184	chr5:179843185-179843334	chr5:179843335-179843372	Expression
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000234.3.bfcf2e62-4c9d-48ec-abf1-b7cab2e2086a.fc.signal	0	0	0	0	0	0	0	0.0193979	0.126406	0.18804	0.091325	0.0557829	0.110534	0.110248	0.125393	0.203382	0.220239	0.240822	0.271287	0.0923803	0.0656249	0.223743	0.175167	0.0625403	0.101305	0.0750559	0.127585	0.131204	0.253319	0.24967	0.244271	0.287539	0.236584	0.0652059	0.0879209	0.153156	0.104677	0.0650675	0.0528233	0.0976234	0.155519	0.0894391	0.0394395	0.12559	0.0776419	0.237778	0.400028	0.218065	0.262234	0.421412	0.178652	0.00985133	0	0	0	0.0870542	0.911642
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003676.3.fb569507-616e-4ddb-bce1-2cdd793c15be.fc.signal	0	0	0	0.121885	0.253775	0.27095	0.0866622	0.103057	0.552242	0.377782	0.290604	0.306406	0.512643	0.788008	0.0160884	0.214746	0.126943	0.54532	0.29707	0.50692	0.254554	0.388251	0.0831445	0.0126355	0.11211	0.0622748	0.195031	0.00451267	0	0.09081	0.0371352	0.0866141	0.0385336	0.132436	0.278095	0.349969	0.125509	0	0.173468	0.12735	0.0653244	0.146807	0.101606	0.342644	0.172982	0.173457	0.397581	0.11377	0.258002	0.0753961	0.0724858	0.120669	0.10255	0.107144	0.144106	0.108129	0.219512
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004655.3.2b61d46e-471d-49e9-8be5-799a59949ba5.fc.signal	0.258601	0.258747	0.0883875	0	0	0	0.420389	0.497792	0.509307	0.187403	0.310137	0.0510821	0.376056	0.728909	0.636092	0.31954	0.349441	0.0648977	0.145518	0.107046	0.0156006	0.160649	0.0540111	0.241187	0.345813	0.241902	0	0.408483	0.678787	0.284892	0.518552	0.298	0.368011	0.431611	0.459701	0.843749	0.292781	0.311026	0.619996	0.593861	0.634727	0.194042	0.18141	0.174495	0.565486	0.369872	0.307998	0.155476	0.3322	0.669828	0.430665	0.495818	0.0510819	0.173169	0.414833	0.327904	0.418605
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001234.5.f0ec07bd-7acb-4f94-999c-ee11e0eda161.fc.signal	0.168112	0.556962	0.638752	0.382736	0.52706	0.036404	0.184624	0.920709	0.777538	0.477564	1.17171	1.37737	0.678786	0.372883	0.15181	0.410006	0.558726	0.281235	0.48007	0.97302	0.497494	0.291228	0.559617	1.01806	0.682161	0.513593	0.447726	0.256858	0.441542	0.707555	1.46292	0.843748	0.65178	0.657705	0.23711	0.489886	0.57773	0.234413	0.462919	0.730036	0.204112	0.30593	0.459763	1.14212	2.09987	0.700336	0.159061	0.687703	0.518755	0.356076	0.281048	0.0545117	0.504406	0.638464	0.263176	0.0704074	0.382979
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003692.4.40ad2b6a-7c5b-4fe0-8afa-f12886fb0c69.fc.signal	0	0	0	0	0.186541	0.200213	0.301756	0.157651	0	0	0.0806966	0.287414	0.0203917	0.0733273	0.0704185	0	0.0153431	0.200422	0	0.145716	0.289814	0	0	0.0692632	0.157308	0.0676903	0.160568	0	0.0254237	0.115275	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00824667	0.210069	0	0	0	0.0290771	0.16713	0	0.702521
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003847.4.4f8cce6d-4994-48d9-b94c-e0d12d1ce300.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0419013	0.150838	0.159053	0	0.21089	0.121399	0	0	0	0	0.0573483	0.26104	0.0273424	0	0	0	0	0	0	0.0650216	0.117261	0.115995	0.118941	0.338923	0.222798	0.119168	0.107138	0.144971	0	0	0	0	0	0	0	0	0	0	0.63285
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000784.3.f2286a0c-dba6-4a30-897c-ba6f1fff3167.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0.142802	0.363502	0.341126	0.142876	0.456265	0.354879	0	0	0.435487	0.572563	0.74922	0.251862	0.508244	0.0994176	0	0	0	0	0	0.0063176	0.572571	0.00653733	0.376945	0	0	0.0655341	0.339504	0	0.187753	1.00955	0.0975861	0.339067	0.362705	0.480213	0.101088	0	0.0388523	0.370267	0	0.306511	0.144926	0	0	0.969299	0.888874	0.395683
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001025.7.e0707b51-da3d-4db9-b667-fa81699b438f.fc.signal	0	0	0	0	0	0	0.271965	1.3193	0.339491	0.811542	1.10606	0.958253	0.756662	0.849735	0.226934	0.313348	0.74853	0.729537	1.29705	0.498619	0.210279	0.765509	0.351922	0	1.1575	1.12638	0.284662	0.202004	1.29149	0.54949	0.222623	0.361502	0.625575	0.0636624	0.725238	0.336368	0.21266	0.114999	0.28334	0.880228	1.09679	0.455289	0.0596922	0.491604	0.816162	0.430533	0.328508	0.266201	0	0	0	0	0.76336	0.320234	0.332619	0.536363	0.458128
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001914.1.e1cff7ed-c2ef-4b6d-8184-ab7441cefe26.fc.signal	0	0.0304253	0.45638	0.118659	0	0	0	0.0943185	0.435082	0.2647	0.478645	0.640727	0.42177	0.273174	0.317626	0.637702	0.456381	0.851939	0.17753	0.272307	0.320959	0.143754	0.267743	0.476861	0.757993	0.0836697	0	0	0	0	0	0	0	0	0	0	0.248063	0.303702	0.456136	0.0593294	0.0593294	0.441167	0.415306	0.72869	0.62068	0.495933	1.06345	0.788914	0.0885739	0	0	0	0.0760633	0.675446	0.507092	0.294871	0.804134
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003814.1.04518067-abab-4a89-bf47-1227c4f45354.fc.signal	0	0	0.0153104	0.277774	0.157478	0.16404	0.401901	0.628099	0.809078	0.260762	0.370555	0.238673	0.214306	0.109526	0.508308	0.196141	0.39975	0.383845	0.126381	0.207092	0.31814	0.293558	0.227754	0.341573	0.116098	0.362589	0.0131232	0.0076552	0.254809	0.357299	0.445989	0.365518	0.673514	0.207785	0.117015	0.0721776	0.207784	0.353233	0.422044	0.134075	0.561022	0.226375	0	0.111472	0.729772	0.438251	0.226087	0.149224	0.102859	0.625484	0.384949	0.135606	0.0087488	0.0925027	0.206787	0.618167	0.313853
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004728.1.2ec80afa-2336-413b-8bd9-49d8ccaa2370.fc.signal	0.103136	0.18752	0.52113	0.379868	0.0325035	0.209922	0.365488	0.145529	0.128067	0.529522	0.465612	0.46006	0.399923	0.308329	0.523857	0.300722	0.147668	0.0437547	0.248718	0.235568	0.47614	0.211466	0.21215	0	0.0107987	0.186859	0.0815335	0	0	0	0	0.131032	0.202857	0.225718	0.0654129	0	0.00478933	0.309706	0.00100453	0	0.140582	0.412948	0.118766	0.136893	0.121288	0	0	0	0.0570143	0.200963	0.0860573	0.342245	0.130952	0.238764	0	0	1
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000728.1.bb0e94f6-07cb-451f-8ec8-cecdc3aa926b.fc.signal	0	0.523304	0.280039	0	0	0	0	0	0	0.317299	0.351498	0.395853	0.636601	0.296073	0	0.141411	0.852636	0.0168711	0.228908	0.656494	0.006102	0.0806172	0.513403	0	0	0	0	0.231244	0.487947	0.488129	0.521309	0	0	0.0445522	0.460368	0.0891044	0	0	0.043005	0.32061	0.24329	0.276719	0	0	0.66819	0.519689	0	0	0	0.095469	0.377631	0.120927	0	0.360656	0.879957	1.31913	0.840491
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000348.2.199c7007-224d-4e2c-9f9c-6b9a53277081.fc.signal	0	0	0	0	0	0	0	0	0.383842	0.450861	0.268275	0.320144	0.781077	0.297184	0	0	0	0.589301	0.955818	0.337249	0.29853	0.0387007	0.524311	0.183257	0	0.104205	0.53899	0.129358	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.307394	0.147202	0	0.033172	0.49257	0.190443	0.380886	0.391666	0	0.0826451	0.801303	1.1032	0.632846	0.694611
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000969.7.22142533-566c-427b-ba85-c5bd39fb7b54.fc.signal	0	0	0	0	0	0	0	0.257126	0.366295	0	0	0	0.014618	0.225044	0.183001	0.447241	0.623276	0.291464	0.199118	0.581188	1.26447	1.66967	0.188622	0	0	0	0	0	0.710344	0.961675	0.29142	0.52395	0.097804	0	0	0.318198	1.30522	0.316704	0	0.0096482	0.690823	0.451762	0.982551	0.293186	0.0919793	0.0201007	0.333668	0.953776	0.159919	0	0	0.289919	0.380853	0.027944	0.508667	0.309444	0.607018
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001903.1.416699f9-7423-4550-be49-8f02faa2b0d5.fc.signal	0	0	0	0	0	0	0	0	0.0261199	0.120642	0.0737086	0	0	0.0683472	0.144716	0.0176451	0	0	0	0	0	0	0.0984424	0.296191	0.26116	0.203832	0.000707267	0	0.0634227	0.319794	0.167166	0	0	0	0.0336795	0.378201	0.51124	0.229466	0.180904	0.176424	0.0561832	0	0.131873	0.380688	0.103106	0.188304	0.206464	0.175306	0.0307731	0.159065	0.162281	0	0.150659	0.459603	0.572808	0.436152	0.329305
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000223.3.87bd77ec-3829-4467-a200-aa2df0091de8.fc.signal	0	0	0	0.0418833	0.0840147	0.0434356	0.008325	0.0492448	0.156284	0.16281	0.0947759	0.0830985	0.18238	0.238554	0.153153	0.219285	0.152582	0.08346	0.105154	0.0689029	0.0201343	0.0833761	0.146134	0.245569	0.227096	0.0657211	0.0197741	0.110323	0.174047	0.13191	0.153013	0.141074	0.109966	0.112988	0.161916	0.154484	0.129316	0.120179	0.138849	0.265279	0.272295	0.238408	0.217872	0.34352	0.472009	0.274357	0.165898	0.161465	0.165194	0.0672915	0	0.0567478	0.0870843	0.0134349	0.105213	0.357447	0.775194
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001915.1.157a80ac-2af3-454a-beb9-f93ae4d749f1.fc.signal	0	0	0	0	0	0.0682446	0.0960996	0.101444	0.0758863	0.0592201	0.0628854	0.0733689	0.0059384	0	0.0397705	0.125749	0.0588923	0.124973	0.134692	0.0883409	0.00283733	0.00167167	0.0590662	0.0404928	0.0730667	0.0878779	0.0301465	0.0789579	0.0315486	0.00251233	0.138003	0.0635249	0	0.0989617	0.116012	0.0741559	0.00286333	0.071838	0.0331398	0	0	0	0	0	0.0844021	0.338036	0.236562	0.0281695	0.0970635	0.0822409	0.005094	0	0	0	0	0	0.801261
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000235.3.e718e383-8624-4fbc-ae80-8a013cf8e0a0.fc.signal	0	0.027621	0.153717	0.117324	0	0	0.189104	0.536222	0.524542	0.28749	0.107465	0.0850526	0.0938436	0.0917399	0.074757	0.367329	0.436136	0.104379	0.139316	0.207759	0.0872319	0.233369	0.39745	0.242408	0.141085	0.229599	0.186047	0.320568	0.344547	0.316147	0.154299	0.0102807	0	0.0524447	0.148877	0.182651	0.197879	0.146975	0.0366775	0.0147884	0.242898	0.388505	0.251455	0.258093	0.239197	0.303327	0.274107	0.213025	0.182369	0.15076	0.376941	0.438249	0.16462	0	0	0.0412263	0.181152
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000354.2.bacdb2f7-b47c-47dc-9b19-022a973c4a7a.fc.signal	0	0	0	0	0	0	0	0	0.137969	0.142345	0	0.116087	0.0517703	0.189693	0.088924	0.102351	0.854402	0.0118997	0	0.0148273	0.362148	0.0386741	0.552344	0.403689	0	0.267062	0.181471	0	0.0988572	0.565909	0.0208245	0.250887	0.0713984	0	0	0.140376	0.665874	0.10186	0.627439	0.379926	0.359286	0	0	0	0	0.324268	0.166256	0	0.0951979	0.395666	0	0	0	0.138399	0.274093	0	0.939394
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003824.4.3393cdeb-e872-46c4-bde0-73b65c9b81ab.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0753145	0.0977531	0.0808537	0	0	0	0	0	0.118274	0.170188	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.167726	0.118914	0.0246114	0	0	0.0981678	0.197166	0	0	0	0	0	0.145767	0.508494	0.385374	0	1
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000339.2.7c73acf1-f35f-4974-9a58-4e35890cb8d9.fc.signal	0	0	0	0	0	0	0	0.312056	0.316247	0	0	0	0.321572	0.0494498	0.236072	0.790243	0.56637	0.529802	0.144797	0	0	0	0.11941	1.33623	0.750369	0.280747	0.356348	0.295734	0.476705	0.263296	0.168012	0.498774	0.273664	0	0	0	0	0.600295	0.172143	0.797244	0.177969	0.36302	0.351872	0.219414	1.58003	1.16086	0.450221	0	0	0	0	0	0	0	0	0	0.603093
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003675.3.c89e7674-ad0a-4af9-b8e6-347f54ee25d4.fc.signal	0.11854	0.287019	0.379143	0.180108	0.071124	0.139852	0.406969	0.565692	0.41973	0.086813	0.0492339	0.0581259	0.0181158	0.370528	1.02914	0.623189	0.631883	0.351478	0.394886	0.546331	0.27102	0.154179	0.00535067	0.136991	0.249179	0.193016	0.142337	0.475596	0.652258	0.180869	0	0	0	0	0.0669673	0.382363	0.361136	0.161966	0.38381	0.258013	0.845901	0.774032	0.047416	0.11854	0.116959	0.0648019	0.363091	0.661075	0.297173	0.199841	0.167473	0	0	0.023708	0.183903	0.24238	0.405405
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003843.4.4195ed0b-af56-4a96-a3b0-ca28cc05743c.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.023326	0.254897	0	0.0682337	0.226584	0.108857	0.125526	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004610.2.a09fe774-2340-4b95-8e12-12f615ed6e0b.fc.signal	0	0	0.260655	0.0958626	0.459331	0.158734	0	0	0	0.00508973	0.106709	0.085788	0.137983	0.523788	0.120201	0.20795	0.298986	0.122561	0.43984	0.563155	0.44935	0.380479	0.156773	0.167284	0	0.0165865	0.232467	0.186867	0.291799	0.199955	0.440759	0.56019	0.351523	0	0	0	0	0	0	0.154029	0.210193	0.163497	0.250696	0.22258	0.211699	0.119776	0.119786	0.547177	0.643077	0.452343	0	0.0469123	0.205686	0.219724	0.338528	0.23651	0.958869
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003679.3.5e5b25af-d97d-461f-8d8a-fbde27405ef2.fc.signal	0	0	0	0	0	0	0.00698	0.0575879	0.105456	0.26972	0.309942	0.153482	0.191022	0	0.0379093	0.220869	0.2735	0.219574	0.0498613	0.366224	0.0391991	0.0635936	0.164771	0	0	0.183016	0.0661541	0.02756	0.149759	0.38512	0.451357	0.154427	0.270682	0.251149	0.194088	0.449436	0.240803	0.168807	0.338248	0.272053	0.291939	0.137649	0.019292	0.13872	0.108403	0	0	0	0.191187	0.0753547	0	0.0266413	0.161718	0.185619	0.336218	0.224834	0.340077
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001232.5.2011f077-50b7-4adb-842b-523c5e6e134c.fc.signal	0	0	0.154324	0.348862	0.219366	0.0789842	0.492623	0.65443	0.718809	0.177282	0.0981015	0.20084	0.36707	0.523371	0.164263	0.3158	0.215672	0.298674	0.461326	0.356347	0.124818	0.179566	0.464693	0.431252	0.201375	0.383289	0	0.100828	0.666858	0.628941	0.227655	0.290875	0.113644	0.177277	0.16677	0.374118	0.220621	0.229233	0.338005	0.391381	0.354373	0.109759	0.24568	0.329444	0.23652	0.309128	0.486794	0.393538	0.145694	0	0	0.323483	0.865055	0.157463	0	0.0958284	0.57277
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001004.4.543a1493-290b-4269-abbe-6f5be0724415.fc.signal	0	0.12463	0.378629	0.159397	0.0158326	0	0	0.191781	0.242178	0.0368344	0.124758	0.354926	0.339715	0.13081	0.0411483	0.0281992	0.128999	0.198458	0.197774	0.0544951	0.162342	0.185559	0.114002	0.0485582	0.104486	0.232948	0.16956	0.0695549	0.220659	0.235891	0.215643	0.266996	0.199381	0.00959327	0.0872662	0.156817	0.3605	0.187508	0.138554	0.22373	0.308219	0.243353	0.0554706	0.509623	0.388101	0.213576	0.055304	0.0366217	0.0887361	0.337361	0.255184	0.00154193	0.100064	0.114063	0	0.0180816	0.88
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003396.1.0101c129-8d25-4833-adbc-872c2164040d.fc.signal	0	0	0	0	0	0	0.819026	0.08684	0	0.586098	0.213818	0.364116	1.73931	0.463621	0.71113	0.226948	0.4998	1.18688	0	0.440766	2.82438	0	0	0	0.195896	0.620337	0	0.677524	2.26245	0.825981	0.902947	0	0	0	0.499146	0	0.097948	1.09515	1.64888	0.342818	0	0.261195	1.18584	0.290068	1.98257	1.26888	1.68151	1.50201	1.59098	0	0.0816233	0.73461	0.816233	0	0	0.588466	0.846682
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004608.1.51923222-e72a-4522-b89e-61752ad6e164.fc.signal	0	0	0	0	0	0.65493	0.958843	0.679918	0.474327	0.406242	0.799096	0.51714	0.133839	0.383308	0.0818874	0	0.0512019	0.460096	0.184083	0.122064	0.270914	0.457248	0.716403	0.130211	0	0.0324926	0.344301	0.0272922	0.769814	0.619415	0.610237	0.342071	0.487384	0.354521	0.292794	0.0765668	0.0012998	0.340548	0.783473	0.735422	0.349525	0.340443	0.0350946	0.782986	0.313613	0.442024	0.726262	0.056947	0.127958	0.204669	0.200851	0.361366	0.225036	0.224477	0.254734	0.24973	1
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001027.7.f9bfafa6-e51d-4d9e-b808-d0c14acada5d.fc.signal	0	0	0	0	0	0	0	0.0952873	0.779858	0	0	0	0	0.977481	0	0.754774	0.197176	0.543387	0	0	0	0	0	0	0.933519	0.480929	0	0	0	0	0	0.809438	0.753478	0.777251	0	0	0	0.654116	1.32228	0	0.90058	0	0	0.550635	0.452079	3.9991	1.51809	0.00663393	0	0	0.507888	2.45283	0	0	0	0	0.653846
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003691.3.d84b63c8-b66b-45e3-807a-f78312228ee9.fc.signal	0	0	0	0	0	0	0	0.104252	0.0240223	0.23427	0.366155	0.345508	0.152806	0.0147829	0.0942412	0.0432727	0.0840779	0.0545121	0	0	0	0	0	0	0.263487	0.0997884	0.33741	0.131025	0	0	0	0	0	0	0	0	0	0	0	0	0.0591317	0.0718751	0.0831786	0.0267176	0	0	0	0.132705	0.14044	0.00369573	0	0	0	0.309381	0.198866	0.503486	0.211496
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00002086.1.e94dc50d-5d07-421e-95e0-6d1d792d2f56.fc.signal	0	0	0	0	0	0	0	0	0	0	0.411665	0.97387	0.248792	0	0	0	0	0	0	0	0.334092	0.901814	0	0	0	0	0	1.2193	1.29403	0	0	0	0	0	0	0.830363	0.226918	0	0	0	0.321558	0.468167	0	0.364927	0.178982	0	0	0	0	0	0	0	0	0	0	0	0.29927
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000236.3.a73b7d7a-72c8-4781-91d5-38a6f8ee33c5.fc.signal	0.0790822	0.15679	0.250449	0.170904	0.0087448	0	0	0.0359343	0.158352	0.391497	0.848435	1.03961	0.771093	0.382937	0.209974	0.377342	0.461073	0.349551	0.333959	0.397852	0.485569	0.302027	0.0651242	0.00394133	0.0612206	0.30055	0.429274	0.247728	0.210039	0.389568	0.219528	0.165542	0.353134	0.287504	0.133621	0.202652	0.233637	0.144749	0.156092	0.307886	0.257622	0.198726	0.198651	0.339333	0.624595	0.641078	0.4491	0.114435	0.273241	0.24181	0.130092	0.274482	0.143356	0.0062332	0.0333047	0.0744668	0.308872
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001039.6.36c88d13-9712-4dd8-b993-ed15aa2b6721.fc.signal	0	0	0	0	0	0	0	0.0395061	0.260895	0.164813	0.498897	0.781095	0.425896	0.13627	0	0	0.185375	0.541093	0.348245	0.00701333	0.248973	0.224427	0	0	0	0	0	0	0.170073	0.263	0.0403267	0.0666267	0.526	0.354173	0.15254	0.263	0.05786	0	0	0.248973	0.224427	0	0	0	0	0.1509	0.524597	0.352112	0.32611	0.359433	0.119227	0.177087	0.263	0.19462	0.760855	0.719716	0.653465
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003660.4.e1eb7bb8-867a-4feb-b462-21fef6641a20.fc.signal	0	0	0	0.260384	0.496044	0.352708	0.881191	0.93102	0.600422	0.706447	1.26498	0.636189	0.276145	0.212847	0.110936	0.497376	0.945446	0.76681	0.536126	0.374976	0.131221	0.252588	0.319503	0.431325	0.224488	0.52822	0.215729	0.181191	0.876954	0.771011	0.241916	0.622959	0.582412	0.362049	0.479018	0.485298	0.694491	0.653774	0.573267	0.874173	0.863125	0.670165	0.387058	0.586485	0.786371	0.508621	0.493103	0.652711	0.814528	0.145955	0	0.541513	0.640911	0.184944	0.308957	0.151037	0.839972
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000983.7.fbd8e9ac-18c2-44af-965b-f56cc82f5aa5.fc.signal	0	0	0	0	0	0	0	0.152359	0.243791	0.608321	0.266694	0.449994	0.247737	1.14353	0	0.100429	0.359217	0	0.488886	0.220692	0	0	0.0193956	0.393371	0.0785723	0.358603	0	0.365716	0.156345	0.752676	0.529808	0.231216	0	0	0.455597	0.0307104	0	0.128391	1.07345	0.619644	0.211887	0.469471	0.277442	1.88992	1.4371	0.248871	0.0744704	0.349969	0	0	0	0	0	0.23388	1.71118	0	0.228571
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003837.4.2decf229-d57c-4c34-87d3-51ccee560986.fc.signal	0	0	0.154561	0.266969	0	0	0	0	0	0.0871215	0.257794	0.293666	0.219827	0.255901	0.542365	0.639315	0.0829001	0	0.561695	0.349867	0.348464	0	0	0	0	0	0	0	0.412178	0.183912	0	0	0	0	0	0.0240463	0.201389	0.269875	0.140538	0.258969	0.193122	0.537883	0.173117	0.102689	0.282848	0.195432	0	0.308367	0.326688	0.269658	0.174572	0	0.0266056	0.163065	0.173885	0.6494	1
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000738.3.45a0a073-837e-42f3-a709-12dfeb2c6fd4.fc.signal	0	0	0	0	0	0	0	0.040417	0.830095	0	0	0	0	0	0.485002	0.368427	0	0.606251	0.317118	0.709395	0.065289	0	0	0	0.102596	0.764712	0	0	0.047875	0.723289	0.926474	0.203659	0.659456	0.749263	0.096379	0	0	0	0	0.618686	0.251828	0.211757	0.492473	0	0	0	0	0	0.043526	0.703096	0.509873	0.447692	0	0	0.483933	0.712782	0.75
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001916.1.802aebed-eb83-4be2-ad4b-531b9669219c.fc.signal	0	0	0	0	0	0	0	0	0	0	0.306341	0.82848	0.53913	0.416341	0.48422	0.54321	0.558804	0.47712	0.855379	0.127581	0.111787	0.235906	0	0	0.214485	0.805501	0.496064	0	0	0	0.519442	0.46047	0.21879	0.121064	0.134689	0.175177	0.335267	0.248243	0	0.313691	0.19696	0	0	0.0370314	0.945779	0.540142	0.0492228	0.545143	1.25474	0.16632	0	0	0	0	0.156092	0.65653	0.85
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003808.1.37b1756b-c2c1-491f-92a9-59d886eac908.fc.signal	0	0	0	0.00394445	0.0874078	0.0656304	0.120273	0.110041	0.116662	0.134728	0.060872	0.0885802	0.0917115	0.109715	0.0769003	0.125622	0.0615585	0.0272301	0.072598	0.163455	0.138706	0.168344	0.210403	0.0458159	0.147905	0.421683	0.103578	0	0	0	0	0	0	0	0	0.131888	0.224512	0.109591	0.223734	0.265457	0.132459	0	0	0.0807892	0.221549	0.268909	0.318719	0.268374	0.100288	0.00039304	0.0089418	0.174267	0.0299123	0.192864	0.0682817	0.0604713	0.250493
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003400.1.2cc21aab-5f40-403e-8a83-d216d8e577c3.fc.signal	0	0	0.629075	0.351301	0	0	0	0.0253936	0.914912	1.52587	0.298375	0.677212	0.944748	0.662364	0.520623	1.59214	0.261434	1.25816	0.580056	0.340649	0.184113	1.44035	0.0859725	0.518814	0.520732	0.323768	0	0	0	0.263491	0.534578	0.0338603	0	0	1.23368	0.703822	0	1.41608	1.71575	0.751622	0	0	0.751622	1.17652	1.23595	3.39329	2.03103	1.04199	0.349162	0	0	0.849659	0.130717	0	0	0	1
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001956.2.e92029f9-8392-4a2c-a025-c83250d53808.fc.signal	0	0	0	0	0	0	0.279854	0.143403	0	0.060392	0.30196	0.0100653	0	0	0	0.0524615	0.24666	0	0	0	0	0	0	0.0241568	0.301022	0.0396865	0	0	0	0	0	0	0	0	0	0.185501	0.0422892	0	0.0828137	0.422596	0.313973	0.569689	0.0342221	0	0.0181176	0.285874	0.0523397	0	0	0	0	0	0	0.292433	0.399462	0	0.249412
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003813.1.abfd608c-8f4d-4e8d-82cd-a4e3ac1a7eaa.fc.signal	0	0	0	0	0	0	0	0	0	0	0.0908729	0.115349	0	0	0	0	0	0	0	0.256767	0	0	0	0	0.246503	0.0107713	0	0	0.0466353	0.0837673	0.161469	0.122307	0	0	0	0.0576216	0.0707586	0.129256	0	0	0	0	0	0	0	0	0	0	0	0	0.0096942	0.119562	0.136034	0.205265	0.104608	0.114143	0.354545
